"latitude","longitude","avgSummerPrecip"
48.456,-68.489,355.0436364
33.79,-84.326,469.3811364
36.103,-79.776,436.9927273
46.168,-60.188,445.0931818
38.458,-90.307,413.6172727
43.652,-79.476,306.8247727
45.149,-93.438,439.2434091
38.503,-90.372,412.4118182
45.372,-75.788,353.6520455
44.291,-88.562,408.4886364
44.231,-76.668,331.2140909
39.916,-86.098,407.7636364
44.899,-93.329,427.1627273
43.679,-70.343,394.5827273
45.093,-64.36,375.9631818
36.639,-81.605,578.735
45.409,-71.887,459.3768182
40.563,-81,425.2043182
44.353,-68.225,503.2620455
40.876,-73.919,450.2981818
43.104,-89.807,453.5406818
33.946,-83.366,427.4272727
38.957,-77.333,434.3861364
45.013,-93.247,418.8209091
41.845,-80.627,440.9043182
43.412,-71.977,470.9965909
41.603,-86.88,421.8870455
39.003,-77.068,441.9670455
43.037,-87.929,386.625
45.405,-75.68,366.6836364
34.836,-85.479,463.0195455
37.23,-80.425,391.6338636
35.067,-80.688,437.6431818
45.731,-67.158,423.375
38.741,-76.099,445.0495455
43.33,-89.687,458.9975
40.877,-73.327,422.4593182
46.572,-87.411,310.9120455
38.892,-77.076,443.1936364
43.919,-73.122,436.8395455
40.733,-73.85,431.3877273
28.171,-81.727,784.2304545
43.28,-79.923,307.6343182
38.71,-78.152,423.8963636
43.029,-89.437,462.1152273
39.333,-76.485,444.3252273
42.46,-76.517,352.0911364
51.095,-94.296,370.4572727
43.293,-89.956,454.5934091
35.498,-82.608,442.9004545
40.821,-73.949,453.8297727
35.645,-82.491,476.8738636
41.879,-71.047,417.7179545
39.311,-83.908,392.1754545
40.673,-89.505,387.4568182
40.889,-81.745,400.6425
35.208,-89.818,380.7865909
46.71,-79.102,346.9661364
45.574,-78.505,397.8472727
42.104,-72.587,440.0915909
40.755,-73.467,416.8565909
45.263,-66.054,399.5025
45.192,-67.28,389.6584091
41.783,-91.558,444.7397727
39.071,-77.197,426.8634091
35.072,-85.173,423.0334091
38.895,-77.006,433.9986364
38.516,-90.271,402.6181818
41.219,-73.885,484.1279545
40.985,-74.809,488.5686364
44.219,-76.567,326.62
41.723,-73.873,451.3734091
40.079,-83.038,407.0611364
45.069,-93.118,449.6127273
39.324,-86.416,431.2975
42.844,-71.48,403.3081818
42.708,-84.483,364.3106818
43.21,-73.017,457.6063636
38.593,-90.257,416.2040909
45.034,-93.069,448.6502273
37.853,-85.566,419.6156818
46.51,-84.243,331.0311364
41.603,-72.321,492.4213636
34.299,-77.985,732.0486364
47.142,-91.467,382.6779545
41.98,-88.319,412.3429545
29.682,-82.605,778.7336364
42.527,-74.159,441.3456818
37.322,-82.5,497.7775
42.008,-71.107,414.5856818
41.39,-81.696,413.7622727
46.186,-60.348,460.1393182
43.687,-72.292,396.6395455
42.189,-70.776,404.4965909
41.979,-87.625,392.1754545
42.066,-71.164,425.1852273
42.401,-71.115,392.4588636
41.542,-87.763,427.6013636
40.755,-89.587,408.2940909
42.05,-93.637,459.9002273
44.984,-93.133,427.3109091
41.7,-72.27,455.7463636
41.997,-73.66,475.0965909
40.411,-86.896,381.22
40.893,-74.006,461.7690909
44.447,-73.12,436.3513636
45.667,-77.569,355.5675
40.193,-85.419,404.0145455
42.464,-71.327,412.3022727
41.49,-90.635,433.2556818
35.947,-78.932,458.165
45.285,-76.466,378.4781818
39.106,-84.474,404.4690909
44.382,-78.374,345.5609091
45.045,-81.361,329.5952273
46.737,-71.29,466.0629545
39.245,-76.595,413.0775
42.034,-82.502,332.9752273
44.628,-78.9,358.2661364
43.062,-71.206,424.385
43.074,-89.447,455.7481818
45.188,-93.64,414.9461364
44.988,-93.132,428.6459091
39.149,-84.475,400.7681818
44.442,-68.428,386.1802273
42.366,-88.019,405.0763636
41.884,-88.195,414.3534091
40.661,-73.956,449.3818182
45.156,-76.333,378.2040909
39.854,-75.686,484.2770455
45.085,-93.271,428.1111364
44.429,-93.202,445.1043182
29.668,-81.259,700.1197727
45.205,-93.279,446.2479545
41.666,-91.584,437.7086364
44.961,-93.137,425.7259091
44.019,-73.158,436.6084091
30.563,-88.631,740.5768182
43.236,-89.632,464.9006818
34.497,-86.66,448.5081818
35.741,-78.737,503.6759091
39.802,-94.871,467.7029545
43.105,-89.807,453.5406818
39.944,-75.171,466.6195455
42.347,-71.283,420.8172727
42.826,-89.602,453.5029545
48.625,-90.055,400.7193182
43.222,-71.749,410.7322727
44.15,-94.012,436.9540909
43.131,-80.747,367.5131818
41.525,-88.082,408.2238636
42.397,-71.398,427.3406818
41.187,-86.723,423.8718182
40.492,-79.902,408.8838636
42.379,-71.048,387.0072727
44.482,-73.194,414.5611364
43.592,-72.61,466.4638636
45.202,-93.677,417.8852273
31.933,-81.049,606.5265909
45.096,-75.486,362.1072727
30.261,-89.404,747.9152273
41.49,-90.636,433.2556818
41.726,-70.659,399.8209091
40.198,-83.103,414.9036364
45.095,-93.168,447.0172727
46.393,-72.519,421.985
41.212,-81.366,406.4975
38.91,-92.129,440.4286364
42.503,-70.87,389.3484091
38.836,-76.918,461.7411364
40.643,-73.687,410.6236364
42.875,-78.884,375.0906818
44.904,-68.667,376.7561364
38.591,-90.282,414.3538636
45.864,-64.281,376.7390909
42.823,-78.83,376.8097727
43.295,-80.411,364.6579545
41.988,-87.762,398.6106818
41.46,-92.899,437.3906818
33.519,-80.881,507.5438636
44.477,-78.732,351.0043182
33.281,-89.142,453.1611364
43.077,-89.406,451.0404545
35.322,-83.993,823.8522727
35.183,-80.857,426.8018182
44.769,-93.191,439.9615909
39.655,-84.226,393.5227273
36.603,-88.13,416.7286364
38.761,-78.277,544.9188636
44.368,-65.136,417.6063636
45.123,-93.366,434.9490909
38.959,-77.107,452.5934091
44.915,-73.242,406.1761364
45.599,-75.889,386.0109091
41.501,-74.879,493.5495455
44.46,-93.173,448.7079545
41.623,-71.272,382.1690909
44.906,-93.335,428.4497727
44.688,-78.326,361.6768182
41.911,-87.622,396.1540909
40.597,-73.89,428.4681818
30.198,-82.988,700.1970455
44.05,-64.737,408.2725
47.622,-52.698,411.9890909
44.98,-92.846,449.3495455
48.379,-89.253,317.4827273
43.726,-79.61,316.8118182
41.392,-70.699,375.5763636
47.384,-91.195,395.7293182
43.139,-70.924,406.0697727
40.928,-73.967,453.415
44.033,-73.155,437.0665909
35.864,-84.21,457.7745455
40.724,-80.051,431.6597727
41.674,-75.555,451.1411364
41.418,-87.991,428.5363636
44.846,-93.283,415.7472727
35.112,-92.443,341.5463636
31.628,-94.647,362.6922727
38.89,-77.079,443.1936364
44.577,-87.892,368.4863636
44.829,-91.531,445.0711364
43.996,-77.689,324.0538636
45.527,-73.593,398.47
40.805,-73.636,438.6770455
43.253,-81.845,350.3961364
40.209,-88.402,406.3045455
44.746,-80.083,359.7511364
34.777,-82.364,435.0472727
44.69,-93.389,434.9388636
45.227,-93.389,449.5631818
47.568,-94.892,376.9468182
43.288,-73.65,418.2279545
43.085,-88.249,414.0247727
42.335,-71.162,409.7938636
39.083,-76.749,440.7340909
30.738,-86.536,695.2509091
39.059,-76.643,449.5243182
43.527,-80.228,360.7079545
40.556,-80.197,383.5045455
40.739,-74.169,458.2227273
44.301,-78.086,336.8415909
44.504,-77.356,358.9340909
44.971,-93.23,412.0040909
40.809,-73.956,448.7513636
40.462,-74.601,463.7506818
43.39,-80.103,351.6938636
45.563,-73.559,395.0670455
43.075,-89.401,451.0404545
41.881,-87.816,410.3659091
39.068,-79.81,518.5268182
39.826,-86.105,415.0163636
41.444,-87.152,436.2390909
39.955,-75.187,461.7509091
42.376,-71.123,391.98
44.885,-79.857,344.9111364
39.119,-84.701,391.3511364
38.476,-90.804,394.2890909
46.638,-82.632,364.8479545
43.18,-77.514,355.2443182
44.8,-93.286,406.9411364
38.606,-90.56,413.8018182
41.076,-73.859,444.41
44.931,-81.37,327.2472727
45.054,-93.187,437.2009091
33.515,-79.09,648.3197727
45.473,-75.477,391.5309091
44.983,-93.039,437.5834091
43.482,-89.611,472.5738636
37.335,-79.172,432.4138636
45.009,-93.25,417.3031818
41.666,-91.588,443.1047727
38.931,-77.06,460.5145455
43.035,-76.135,390.8756818
41.239,-74.736,492.8802273
41.885,-80.741,415.3515909
43.937,-77.041,310.1647727
41.107,-73.99,474.3927273
34.848,-92.479,339.9215909
39.54,-74.894,453.2765909
40.267,-75.384,460.1840909
42.567,-89.042,422.2654545
41.542,-87.017,429.6684091
39.648,-86.078,416.3209091
40.002,-74.818,455.0534091
39.292,-84.655,391.5072727
42.353,-71.049,391.6195455
39.905,-75.188,448.8356818
35.82,-78.789,479.7597727
43.255,-89.774,443.0806818
44.468,-77.317,359.9543182
41.551,-93.265,428.4206818
41.395,-70.599,361.4163636
28.375,-81.55,780.5915909
38.038,-85.139,435.615
36.186,-80.334,424.6968182
41.548,-93.621,443.6447727
45.262,-70.518,417.7613636
41.533,-90.589,446.17
39.219,-76.849,422.8706818
42.443,-83.182,364.8093182
46.325,-79.312,363.4847727
45.401,-93.201,456.2636364
40.277,-77.277,491.1970455
44.072,-72.049,392.5309091
35.744,-90.669,335.6852273
37.223,-80.422,391.6338636
44.638,-63.587,419.1404545
38.637,-90.236,420.0754545
37.263,-77.59,447.5168182
40.501,-74.429,466.1634091
42.542,-83.842,366.6290909
42.363,-88.026,405.0763636
39.096,-82.488,395.1143182
43.251,-73.179,597.6104545
43.039,-87.929,386.625
44.934,-93.012,444.8647727
42.144,-91.814,448.2379545
40.62,-79.158,477.0845455
38.472,-90.574,412.5611364
44.411,-79.768,365.2540909
39.164,-84.287,393.9256818
49.767,-94.492,363.9381818
40.62,-79.151,477.8661364
35.625,-78.638,509.5681818
42.461,-71.367,416.9502273
37.235,-80.414,391.3954545
40.121,-75.221,472.615
46.45,-94.027,398.7906818
43.873,-79.315,337.81
43.884,-78.943,321.2125
43.209,-77.435,377.1277273
40.91,-73.127,416.6543182
40.335,-74.597,456.2777273
43.137,-89.434,456.4279545
42.478,-71.23,416.8997727
38.858,-77.331,444.7679545
42.656,-70.6,440.9490909
39.149,-77.986,391.2175
39.811,-75.482,468.9613636
38.618,-90.202,414.8786364
41.264,-81.232,431.6772727
43.993,-77.728,322.0268182
41.782,-71.397,390.9004545
44.902,-93.251,420.2988636
44.805,-93.282,409.7970455
39.502,-76.622,433.6304545
44.452,-73.19,416.7665909
44.467,-93.179,441.9079545
43.477,-72.698,467.3386364
40.251,-89.531,396.2879545
35.813,-82.144,589.1704545
45.367,-75.671,370.2556818
40.66,-73.977,453.6652273
42.323,-81.846,341.2197727
38.559,-82.619,425.8654545
41.342,-91.084,424.1256818
45.106,-81.279,321.8306818
45.384,-75.744,366.6402273
41.369,-88.102,418.1886364
45.152,-93.284,438.3577273
45.342,-75.93,365.4315909
43.763,-91.568,481.1988636
41.814,-82.648,345.1052273
37.279,-91.828,394.2197727
40.071,-75.782,485.705
41.674,-87.252,397.4761364
42.451,-71.088,412.2220455
43.221,-89.68,479.0477273
45.045,-93.292,421.6072727
41.869,-87.775,403.5168182
46.509,-84.263,332.2290909
44.26,-80.514,398.8854545
39.914,-83.236,401.1538636
42.018,-73.511,497.6322727
46.232,-60.045,438.8284091
40.675,-73.651,411.8402273
33.725,-84.413,465.6361364
41.56,-73.061,467.8447727
45.742,-85.523,314.0377273
42.441,-90.057,474.1152273
43.372,-79.752,303.6081818
42.523,-73.059,536.9552273
46.664,-71.233,487.4195455
41.373,-71.953,394.6447727
42.706,-76.971,353.485
45.404,-75.165,394.2613636
30.943,-93.048,506.7277273
44.183,-73.1,445.4120455
46.098,-64.786,378.7152273
41.99,-91.669,448.5179545
43.636,-80.034,361.6581818
45.585,-78.358,399.895
40.306,-79.737,437.7668182
44.195,-76.429,328.1306818
45.049,-77.613,385.3170455
39.059,-74.754,365.7338636
41.831,-72.449,461.2720455
43.349,-80.112,357.0020455
44.612,-72.912,507.3856818
43.321,-89.758,444.6520455
44.055,-73.415,389.3620455
43.368,-90.325,485.0318182
37.752,-79.536,417.0584091
45.594,-65.012,473.0040909
48.376,-53.332,384.7879545
39.652,-79.891,449.2793182
44.227,-75.033,498.2618182
43.038,-81.269,378.7845455
38.89,-76.997,435.1609091
41.76,-70.493,385.2379545
36.573,-82.234,426.2547727
39.04,-74.771,365.8140909
46.699,-71.393,472.2086364
43.073,-87.898,385.0818182
34.676,-82.822,443.1781818
43.074,-89.594,490.4713636
30.498,-84.181,669.8270455
44.417,-78.257,340.4179545
47.225,-93.803,397.405
35.624,-81.735,583.5997727
38.344,-85.54,420.0625
42.718,-73.799,423.5668182
43.365,-79.836,332.4527273
42.108,-88.879,426.5134091
34.139,-78.5,653.7318182
42.304,-71.121,397.9931818
40.555,-74.635,457.825
40.216,-80.3,411.9711364
43.661,-65.817,371.2381818
43.255,-79.077,301.9568182
44.951,-75.719,367.3377273
39.782,-89.65,382.9697727
47.16,-92.316,407.2904545
40.955,-81.483,400.9084091
44.645,-87.431,356.5147727
43.201,-70.877,407.3415909
39.498,-82.614,410.6231818
43.298,-89.726,442.97
40.439,-86.901,384.1736364
44.995,-93.121,429.1165909
44.94,-93.106,415.9704545
43.516,-89.832,468.9065909
42.413,-72.523,439.5059091
33.848,-84.3,467.7965909
46.105,-64.79,378.9961364
35.541,-86.959,437.0777273
34.14,-81.094,455.1593182
41.401,-76.278,531.2243182
43.341,-80.18,346.9836364
43.78,-79.381,325.1561364
33.883,-84.452,455.3511364
38.985,-77.038,451.6277273
34.934,-78.741,550.7320455
41.355,-93.551,447.9952273
43.201,-70.876,404.9163636
43.671,-70.254,386.0859091
40.212,-75.237,484.53
42.589,-92.551,449.8234091
45.541,-61.103,446.7913636
45.515,-75.909,475.2995455
41.948,-87.641,393.0884091
39.88,-86.038,426.3068182
44.836,-79.997,373.0143182
41.19,-86.725,423.6975
44.029,-79.539,356.1479545
44.065,-80.837,389.8140909
42.147,-87.794,401.5409091
41.193,-86.725,423.6975
40.482,-79.917,419.4888636
45.169,-93.231,437.2095455
40.249,-76.966,425.8027273
43.284,-89.96,465.6938636
45.433,-72.476,476.3722727
45.754,-64.738,407.6893182
48.856,-64.414,392.2943182
39.901,-91.386,399.8368182
44.265,-79.951,325.5472727
38.941,-76.705,454.1672727
43.546,-75.447,509.1081818
35.72,-78.674,497.805
44.558,-92.526,455.4172727
41.102,-81.915,399.3697727
35.096,-89.682,394.5931818
44.339,-78.741,348.7234091
44.964,-93.142,425.7259091
44.97,-93.224,413.6211364
44.4,-71.243,461.7479545
44.608,-63.485,412.6125
43.912,-80.117,368.0204545
48.447,-68.521,340.1170455
41.243,-73.138,435.3527273
45.537,-94.169,405.7711364
44.935,-93.256,419.7727273
45.13,-67.268,407.0640909
32.408,-86.118,438.6188636
42.958,-81.339,367.4406818
44.744,-79.892,362.6656818
40.629,-74.004,446.3177273
46.429,-81.095,329.2270455
30.411,-90.065,645.5804545
42.663,-82.922,359.2818182
30.628,-81.585,661.3740909
43.825,-79.115,323.7481818
44.375,-84.803,336.7584091
42.099,-93.573,464.9877273
40.041,-83.006,421.2029545
39.675,-76.453,444.9411364
37.893,-84.397,423.8090909
42.597,-83.949,363.58
44.79,-92.955,425.3670455
38.583,-90.593,416.4788636
42.011,-87.673,393.2765909
38.985,-77.031,451.6277273
45.188,-93.253,441.3497727
47.44,-68.393,406.5952273
41.487,-71.648,410.15
46.301,-80.288,339.7922727
42.451,-71.399,424.1529545
27.722,-82.434,824.7659091
40.754,-89.6,407.3031818
42.541,-71.633,414.3802273
43.048,-89.421,452.4611364
46.006,-89.695,425.4597727
45.469,-63.074,419.5420455
44.904,-93.249,420.2988636
35.517,-82.569,433.8977273
42.445,-71.699,420.1006818
35.511,-79.194,485.5222727
45.652,-74.941,399.4545455
39.93,-82.837,407.0381818
39.011,-74.945,390.5147727
44.437,-66.175,372.9231818
40.027,-83.058,411.2409091
43.38,-79.912,362.7147727
44.542,-93.886,419.3229545
44.653,-72.975,456.5936364
41.228,-74.415,469.6225
41.821,-87.601,413.8331818
42.5,-72.808,512.7659091
32,-81.845,541.3325
40.318,-83.133,409.0829545
35.238,-82.517,593.5965909
45.02,-93.329,429.7325
42.453,-71.394,424.1529545
38.429,-76.7,477.9413636
42.522,-83.7,368.4518182
43.659,-79.93,327.5034091
44.652,-63.738,428.0731818
43.008,-81.274,366.0656818
40.31,-79.663,451.2154545
41.159,-81.392,402.3013636
42.15,-80.134,403.1281818
41.891,-87.793,407.6681818
46.488,-83.385,386.0136364
30.288,-89.629,688.0572727
29.638,-82.449,740.5813636
44.291,-74.116,444.2502273
42.435,-71.128,402.0047727
44.748,-63.792,442.7627273
43.842,-86.43,355.7863636
43.403,-89.22,439.2627273
42.299,-87.851,414.3159091
46.512,-84.358,332.0952273
42.276,-71.131,408.6622727
44.803,-92.82,451.1502273
45.492,-92.94,428.9170455
39.959,-86.075,402.9720455
40.948,-72.296,379.1961364
45.009,-93.025,444.0111364
41.094,-87.826,400.2631818
48.331,-67.239,394.0902273
44.703,-63.673,430.3302273
41.819,-88.074,416.0959091
44.222,-69.069,413.8329545
41.769,-90.793,443.5120455
44.956,-93.209,414.1309091
41.891,-87.8,407.6681818
43.571,-84.195,355.7145455
34.719,-82.773,458.7154545
45.103,-93.039,453.8059091
41.138,-74.254,474.5513636
42.283,-71.35,415.0652273
47.352,-79.727,378.8268182
44.366,-72.842,466.0079545
43.354,-84.01,361.7784091
38.926,-77.341,435.9336364
42.089,-93.595,459.8820455
38.454,-90.502,416.8968182
38.931,-77.083,460.7836364
41.56,-75.716,439.5490909
30.447,-84.283,670.7595455
47.589,-52.72,415.3786364
42.02,-73.905,458.8711364
46.232,-61.298,426.2652273
42.735,-71.983,452.7002273
44.537,-69.654,384.8736364
42.584,-70.733,427.2679545
47.974,-66.95,387.1765909
43.288,-89.728,442.1329545
35.787,-78.664,500.7034091
32.107,-83.744,429.7770455
33.288,-88.773,443.6009091
38.994,-77.094,455.4179545
37.799,-82.847,424.2888636
40.896,-73.896,460.4736364
35.91,-82.333,491.3325
44.861,-93.218,415.8622727
34.09,-81.12,469.5302273
38.153,-76.838,472.1181818
49.41,-91.671,424.65
47.499,-52.792,439.2522727
38.193,-84.879,415.2879545
43.873,-74.452,471.4668182
45.146,-76.154,369.7622727
39.128,-84.527,407.3613636
40.673,-80.129,417.9825
44.907,-81.37,329.8502273
41.926,-88.767,409.2036364
44.944,-73.154,413.3595455
44.106,-77.626,323.8613636
39.103,-74.815,380.0856818
39.699,-78.944,456.3559091
39.677,-79.375,462.4627273
40.294,-87.695,406.4447727
40.071,-82.92,422.7638636
43.322,-89.685,455.8886364
43.644,-79.464,303.5477273
43.301,-79.907,319.9052273
41.964,-87.663,394.0602273
37.848,-78.555,445.8475
42.268,-71.074,393.1320455
44.741,-93.144,433.8681818
39.347,-84.584,385.5290909
34.804,-84.439,543.5554545
42.465,-76.456,405.1638636
48.614,-54.071,375.1979545
44.55,-94.99,380.8861364
38.778,-90.033,403.1381818
41.953,-88.403,419.9534091
44.761,-65.482,377.4465909
38.71,-76.539,446.9679545
45.043,-93.373,425.65
28.467,-82.606,850.5879545
43.995,-77.732,321.7781818
35.988,-79.046,463.6497727
43.307,-89.613,456.6259091
42.348,-71.687,436.2206818
44.926,-92.944,455.6770455
39.243,-76.203,442.7868182
43.759,-79.255,324.2109091
43.208,-71.495,397.7947727
44.801,-91.474,436.9629545
41.415,-82.635,359.3679545
41.863,-87.608,406.8272727
36.009,-78.922,463.1154545
42.57,-83.907,361.6906818
44.529,-76.881,361.8334091
40.682,-85.721,411.8722727
40.43,-78.007,382.4168182
38.814,-77.019,429.2893182
45.174,-93.102,437.1995455
46.852,-93.168,419.2711364
38.173,-83.428,466.3190909
45.94,-72.86,408.6381818
42.387,-72.526,444.2220455
41.814,-88.093,419.5065909
44.884,-93.428,428.4375
43.656,-75.564,530.1959091
38.998,-77.011,444.6722727
40.443,-79.949,416.8572727
40.392,-86.898,384.5645455
45.294,-93.579,436.6259091
43.079,-89.387,450.8322727
39.261,-84.477,397.2402273
31.499,-88.845,530.2297727
36.873,-81.51,430.2372727
39.919,-75.084,456.8370455
42.155,-88.001,411.4975
36.57,-93.84,419.5352273
47.046,-82.377,378.3634091
41.971,-80.672,414.6836364
40.721,-74.044,449.3184091
32.651,-89.824,419.8329545
30.632,-81.602,665.4954545
41.759,-77.948,458.5729545
43.942,-72.447,428.0863636
45.975,-61.135,430.6281818
37.02,-76.338,506.7636364
42.141,-87.831,408.5002273
41.547,-75.966,429.7795455
41.65,-91.506,443.3290909
43.48,-89.742,456.2481818
46.884,-91.976,416.1320455
41.857,-87.76,402.4125
42.429,-71.225,413.2009091
44.82,-93.206,411.4681818
42.462,-71.344,414.6836364
27.91,-82.787,842.5386364
48.342,-69.398,365.8952273
