"latitude","longitude","avgGDD5"
38.998,-77.022,3406.344545
41.888,-70.974,2624.299432
29.692,-82.373,5776.688977
41.439,-72.921,2744.287045
37.962,-84.528,3394.460795
41.425,-74.293,2698.573977
31.359,-94.725,5256.902386
44.05,-64.738,1840.195227
28.74,-81.242,6355.356136
45.13,-67.274,1833.280114
40.702,-74.014,3290.330909
40.381,-80.036,2780.059545
45.46,-73.258,2202.028523
38.916,-77.204,3374.767727
43.979,-79.609,2125.758182
43.209,-70.87,2297.03
44.912,-77.295,1866.698523
41.827,-88.004,2781.130682
40.751,-74.003,3266.007727
40.796,-73.956,3214.853636
40.928,-73.47,2995.716477
45.153,-93.48,2415.978977
35.97,-81.931,2684.4475
44.052,-91.536,2571.811705
35.114,-89.886,4336.052841
43.292,-79.874,2437.088523
44.957,-84.815,1926.274773
44.93,-79.985,2070.418409
42.777,-80.394,2348.522614
35.691,-82.569,3234.192386
44.57,-88.141,2181.184091
43.284,-81.801,2328.325455
36.402,-79.337,3757.728977
38.517,-78.436,2396.787841
45.532,-61.179,1669.482045
43.358,-89.66,2411.159205
38.567,-82.571,3130.900455
41.577,-93.609,2932.229659
45.703,-60.33,1622.422841
40.317,-80.1,2815.389773
46.999,-83.402,1535.10375
38.645,-77.235,3641.492727
33.492,-82.217,4646.220568
45.613,-76.01,1918.711818
43.507,-79.855,2255.433977
43.076,-87.885,2435.27125
39.257,-84.38,3158.356364
38.782,-77.297,3376.749773
44.309,-94.463,2486.921364
41.207,-73.828,2834.894318
44.642,-63.276,1804.209659
44.714,-93.157,2457.488864
37.543,-84.799,3469.0475
43.664,-79.507,2400.400795
44.668,-63.618,1844.467955
41.085,-73.579,2924.895682
29.73,-82.117,5799.156136
45.429,-73.436,2225.757614
35.306,-83.195,3172.507159
41.824,-87.638,2878.425909
32.095,-82.536,5097.89875
43.624,-79.477,2466.213636
41.89,-80.614,2546.667386
45.936,-72.822,2086.641818
40.991,-74.96,2684.941477
34.77,-86.302,3968.5825
29.663,-82.333,5808.651818
45.187,-93.166,2421.907159
48.437,-68.52,1434.636364
38.728,-90.209,3595.438295
40.782,-77.852,2539.886932
38.901,-77.265,3369.073409
43.653,-79.477,2419.425341
43.339,-89.673,2399.459773
42.861,-79.114,2435.245455
44.855,-93.227,2543.892727
38.851,-77.088,3534.702045
43.021,-89.431,2405.110114
41.848,-73.454,2253.545
43.007,-89.296,2449.581136
43.579,-79.641,2346.318523
41.006,-74.339,2832.54125
38.844,-77.2,3409.877159
40.994,-75.183,2679.519545
35.897,-79.087,4006.609773
43.696,-79.366,2399.3075
46.472,-80.972,1776.295455
44.875,-93.193,2584.464545
40.592,-75.515,2858.977614
42.488,-87.959,2488.605455
28.052,-82.518,6525.575
33.729,-84.371,4316.19375
32.887,-88.283,4723.123182
42.336,-71.165,2615.882841
40.027,-83.024,3081.865227
44.813,-68.904,1986.74875
43.598,-73.186,2255.924659
38.892,-90.065,3491.486023
41.42,-74.009,2554.328977
30.436,-91.102,5463.0825
44.376,-78.372,2021.097273
47.236,-83.196,1453.995341
44.408,-73.03,2153.489773
46.211,-62.73,1746.5125
43.655,-72.317,2221.906705
40.8,-85.82,2794.943409
42.87,-88.53,2451.111364
45.28,-76.692,2024.045341
44.286,-78.369,2012.092045
35.825,-78.753,4037.436591
35.949,-78.488,4003.479886
46.061,-60.218,1599.762273
40.57,-74.154,3177.024091
34.866,-82.599,4040.19
45.342,-75.769,2129.590682
42.702,-80.458,2386.963864
46.059,-60.494,1513.904886
43.586,-79.717,2297.058864
41.773,-87.873,2857.734886
44.25,-78.484,2027.79
42.734,-88.333,2444.198523
44.441,-77.918,2054.129432
40.437,-86.9,2980.536477
43.124,-79.199,2450.118182
45.675,-79.475,1759.785682
44.78,-93.127,2466.473864
44.989,-93.329,2514.197614
38.798,-94.494,3425.36375
42.982,-87.92,2464.155682
39.251,-78.273,3042.631477
43.423,-79.876,2151.828523
45.492,-75.503,2108.910568
39.909,-86.106,3045.269091
33.81,-84.286,4281.408182
43.744,-79.796,2153.406023
38.446,-90.66,3547.171818
42.344,-89.054,2613.594545
43.293,-79.882,2437.088523
42.355,-71.15,2668.857614
38.233,-85.682,3613.221136
41.67,-91.549,2893.839545
45.405,-62.587,1704.552273
45.73,-92.622,2160.825909
39.69,-75.75,3284.669545
35.744,-83.794,3640.08875
41.481,-81.929,2807.196705
30.628,-81.584,5711.484773
42.192,-70.732,2639.167386
41.764,-71.352,2698.10625
45.105,-91.851,2243.600114
41.547,-83.611,2783.640341
42.48,-76.357,2220.038295
30.851,-84.66,5384.140568
38.568,-90.064,3554.1975
40.328,-76.523,2939.074545
42.321,-71.067,2690.276818
43.315,-79.908,2252.465341
40.075,-75.202,3128.798295
42.357,-71.101,2687.387273
38.74,-90.272,3558.366023
40.3,-74.605,3084.326477
42.427,-87.936,2538.064091
46.899,-91.063,1804.897273
41.121,-75.014,2486.031705
44.2,-69.065,2049.391364
41.956,-70.737,2573.974091
36.25,-75.89,4327.160341
38.969,-77.872,3245.887727
38.99,-76.95,3522.102159
42.336,-71.164,2615.882841
41.997,-80.661,2633.875682
43.397,-80.362,2173.113182
36.124,-83.494,3657.101023
39.335,-82.058,3024.165114
43.937,-79.438,2140.831023
41.2,-73.565,2753.431477
40.629,-79.14,2534.264773
39.788,-86.082,3053.061591
41.816,-72.248,2407.389659
40.521,-74.296,3130.08
42.284,-81.843,2499.125341
45.357,-73.696,2210.947614
42.354,-71.071,2672.699886
43.386,-81.208,2157.179886
43.396,-80.286,2127.830114
39.161,-77.236,3322.996364
36.106,-82.094,1841.917955
37.671,-84.978,3488.22
45.112,-93.394,2454.967159
42.319,-71.107,2660.284659
44.986,-93.133,2481.819318
41.46,-73.26,2680.668864
44.993,-93.621,2413.883977
43.397,-80.458,2140.14375
41.637,-87.437,2869.00125
40.797,-82.032,2654.808636
44.717,-72.029,1649.464545
40.725,-73.977,3281.638523
43.688,-79.275,2413.176818
40.668,-73.966,3146.415341
37.209,-84.166,3354.286818
43.723,-79.351,2394.203523
40.07,-75.23,3156.743409
44.787,-93.03,2487.819773
41.983,-80.782,2642.461364
43.396,-89.644,2397.239091
44.801,-92.962,2498.961364
43.077,-70.751,2350.893295
41.545,-90.575,2888.533295
46.156,-77.573,1918.939205
43.2,-89.484,2402.551136
39.822,-76.765,3050.794318
44.917,-93.507,2478.348864
45.504,-73.582,2168.05125
42.894,-77.279,2423.768864
48.398,-89.3,1524.40375
46.741,-60.881,1318.979773
41.916,-76.499,2240.111591
40.793,-73.924,3270.877614
38.725,-89.933,3521.546932
43.355,-89.927,2338.026477
33.999,-84.693,4163.641591
46.519,-94.351,2073.465682
45.006,-93.058,2480.0525
44.856,-92.956,2447.652159
41.425,-71.46,2617.4775
41.159,-73.117,2944.235
45.01,-92.791,2438.633523
34.311,-93.177,4323.495909
42.084,-88.22,2618.860455
35.77,-83.982,3866.878068
44.483,-86.224,2268.380341
46.966,-84.711,1554.866364
38.031,-91.982,3498.694091
41.444,-71.487,2617.251364
38.984,-75.533,3520.770568
44.197,-69.131,2000.582614
38.868,-77.127,3452.028068
44.112,-84.121,2143.465455
40.917,-81.563,2745.919091
35.644,-82.304,2946.293068
35.493,-80.264,4066.634091
43.026,-81.237,2311.107273
35.807,-78.684,4044.706818
44.558,-80.764,1962.154205
42.369,-71.261,2599.855568
40.674,-75.341,2817.323295
41.877,-88.17,2744.437273
38.231,-86.297,3509.186591
47.57,-52.681,1371.132159
42.363,-87.854,2576.010114
42.327,-89.055,2619.012045
33.597,-85.049,4153.569886
32.436,-81.69,5116.245341
45.46,-93.719,2283.697955
35.991,-79.442,3950.642386
37.914,-79.074,2808.711364
40.021,-83.197,2967.440568
42.061,-74.149,2187.74125
44.32,-73.235,2245.087614
45.125,-67.358,1862.937955
41.169,-73.989,2920.549886
42.539,-76.591,2532.127386
45.368,-73.756,2227.763523
37.416,-79.158,3450.783295
40.06,-75.202,3148.737841
29.593,-94.994,5889.202955
44.347,-77.78,2121.074545
43.136,-80.294,2311.761932
39.394,-76.969,3224.54625
41.478,-81.831,2811.821136
42.288,-72.566,2480.892614
43.264,-70.597,2266.083523
43.858,-70.747,1971.168636
47.571,-70.553,1608.595114
46.929,-52.942,1254.345682
40.596,-79.994,2761.974886
43.699,-79.312,2417.364091
38.616,-90.319,3573.918182
44.975,-93.15,2484.854659
40.672,-81.632,2748.274091
35.947,-83.869,3772.479091
38.86,-77.378,3338.303295
46.621,-75.07,1649.086932
42.429,-87.935,2538.064091
40.293,-75.186,3009.972386
42.371,-87.93,2549.674091
41.57,-71.453,2656.629886
48.788,-87.1,1325.253636
43.07,-87.869,2445.722841
42.453,-71.294,2561.109886
41.966,-80.652,2641.0975
35.547,-82.473,3216.302727
41.111,-75.532,2156.323977
28.555,-81.645,6373.98
44.468,-77.316,2123.807386
43.077,-89.57,2360.286591
45.196,-93.206,2420
44.965,-93.311,2502.964318
41.1,-80.676,2649.064886
30.705,-85.927,5372.30375
43.702,-79.239,2409.383182
46.75,-60.899,1353.536591
43.878,-79.524,2174.495227
43.852,-79.527,2220.174432
45.032,-81.466,1916.0275
36.89,-76.394,4088.990227
46.692,-92.207,1904.977045
31.102,-89.017,5179.692273
41.319,-73.868,2782.183636
38.588,-77.384,3435.044205
42.891,-78.719,2440.846591
41.641,-82.832,2741.292727
45.559,-73.562,2214.480795
43.693,-79.433,2366.060682
40.25,-80.176,2775.853864
49.975,-94.383,1709.208295
45.466,-76.404,2096.533295
45.002,-93.024,2462.251136
39.854,-86.083,3040.999432
36.094,-79.509,3879.836932
43.675,-79.301,2447.624659
36.041,-78.926,3947.418636
42.336,-71.167,2604.005568
43.317,-89.898,2396.469432
41.86,-87.799,2862.519545
45.04,-64.386,1771.21
48.539,-69.255,1413.414659
35.922,-82.174,2943.968523
39.265,-75.464,3459.345
38.053,-81.089,2901.579659
45.755,-68.706,1790.036364
45.233,-75.727,2131.59
45.061,-93.204,2475.298182
42.356,-74.168,2069.660682
43.811,-72.188,2182.442386
39.872,-79.74,2781.606023
44.558,-80.755,1973.793864
43.52,-79.602,2440.216023
45.147,-74.775,2165.842045
40.822,-73.925,3232.923523
39.651,-84.45,3077.785909
41.296,-94.075,2878.799091
41.698,-87.726,2887.754432
41.875,-88.22,2719.003409
45.487,-73.565,2247.687045
42.439,-76.494,2510.709545
35.836,-82.957,2698.615455
42.593,-90.743,2600.955
34.046,-83.23,4298.530682
40.5,-74.275,3160.040568
36.855,-76.184,4138.862159
43.444,-80.308,2133.667273
43.613,-79.344,2486.103409
40.666,-73.966,3180.922273
45.455,-73.563,2245.335795
35.147,-89.994,4364.485227
41.829,-88.005,2781.130682
41.835,-87.862,2862.322386
44.212,-90.62,2278.399091
41.339,-72.187,2701.68625
43.257,-79.943,2427.478295
38.893,-77.062,3597.530455
42.267,-89.092,2631.220341
38.754,-76.764,3476.4575
33.506,-79.063,4801.231932
29.709,-82.394,5761.040114
38.591,-90.739,3437.742273
42.952,-87.966,2425.472159
37.554,-77.525,3745.80625
39.125,-77.568,3278.641591
43.296,-79.874,2437.088523
31.593,-89.199,5017.090455
44.781,-76.233,2144.718409
40.492,-90.336,3072.814432
41.391,-74.969,2299.162273
37.546,-77.527,3722.633182
39.519,-87.461,3223.342955
36.106,-82.088,1841.917955
38.556,-90.429,3528.501364
34.531,-77.381,4634.815795
43.921,-72.16,2140.130909
45.001,-92.906,2417.438409
35.597,-82.536,3201.733636
39.974,-77.531,2899.668182
38.89,-77.136,3369.817614
43.778,-72.295,1947.704773
43.761,-72.188,2018.568977
45.44,-76.578,2009.628864
42.378,-72.479,2423.58625
46.966,-93.228,1863.798636
44.013,-73.17,2224.465568
42.016,-88.687,2616.047386
40.292,-74.702,3096.001591
37.423,-89.578,3649.470568
45.953,-60.593,1642.241477
37.124,-76.59,4013.282841
42.059,-88.201,2634.686364
45.49,-93.694,2270.970682
45.27,-75.911,2114.731591
43.908,-72.141,2153.414773
41.2,-78.506,2193.821591
36.318,-94.14,3748.398864
40.616,-73.825,3188.097045
43.851,-79.295,2270.904091
31.362,-91.417,5187.125341
39.616,-79.924,2929.5675
30.566,-88.627,5389.758864
33.506,-84,4468.721136
39.831,-75.16,3391.840682
39.505,-88.084,3251.434659
42.876,-73.195,2182.78875
34.047,-81.163,4731.063864
41.964,-80.658,2641.0975
39.559,-77.498,2764.054205
45.472,-73.386,2210.476136
38.999,-79.205,3005.524545
39.166,-86.521,3143.094432
47.418,-91.093,1679.910568
38.523,-90.337,3574.05875
39.134,-84.411,3225.087159
46.403,-72.504,1942.448636
45.25,-75.8,2139.553295
40.204,-88.397,3034.317727
41.18,-73.895,3035.328977
39.197,-77.037,3341.700227
39.281,-75.478,3456.217045
43.651,-79.373,2469.01625
41.399,-81.887,2803.65
45.734,-78.018,1643.926705
44.441,-68.56,2004.081818
32.62,-85.486,4485.233409
28.649,-82.573,6183.320114
41.628,-83.188,2798.112955
45.752,-64.492,1793.170341
40.816,-82.02,2694.147955
38.844,-77.603,3355.540455
42.412,-71.133,2657.524318
41.988,-93.889,2757.084659
45.25,-63.286,1805.201364
47.214,-55.4,1296.078864
39.051,-84.373,3248.820341
39.493,-88.177,3245.862159
42.462,-93.19,2597.292386
45,-93.322,2487.714773
45.595,-94.39,2278.935795
49.365,-57.713,1055.114318
45.396,-75.181,2091.264205
39.093,-77.975,3219.273068
38.126,-78.435,3405.738068
45.471,-73.799,2219.862045
38.755,-77.105,3594.751023
43.66,-79.384,2438.127841
42.111,-72.206,2330.600341
44.447,-81.26,2017.996364
38.766,-77.049,3619.415795
33.272,-88.779,4623.227727
43.467,-79.688,2385.037273
38.892,-77.361,3343.417955
30.632,-81.603,5707.567159
43.672,-79.514,2400.712045
44.558,-73.305,2349.623864
39.017,-77.186,3392.343068
44.458,-93.479,2410.001364
46.223,-63.058,1793.393977
38.622,-90.231,3569.13875
41.556,-86.997,2726.505682
38.831,-77.075,3499.811591
41.856,-87.762,2870.987159
40.44,-86.902,2980.536477
43.779,-79.374,2333.084886
42.224,-71.055,2612.853636
41.888,-89.324,2648.974432
43.595,-71.518,2096.756932
41.557,-93.269,2888.338636
33.763,-84.36,4304.662955
35.627,-82.533,3017.35125
41.564,-90.405,2941.375682
38.221,-85.74,3664.068636
44.262,-68.238,2008.325341
44.538,-64.236,1894.001364
30.277,-92.012,5539.362841
41.654,-80.142,2357.155114
39.197,-77.202,3298.276136
41.905,-89.34,2667.214773
40.63,-75.383,2858.823864
30.356,-91.095,5513.814205
38.029,-78.538,3404.6825
42.756,-83.548,2420.366591
42.862,-71.836,2099.498523
38.062,-78.821,2873.657841
39.728,-75.832,3154.066932
42.404,-85.385,2551.8225
44.872,-93.133,2500.485114
39.415,-76.551,3374.795227
39.117,-77.161,3297.578182
45.152,-71.798,1886.546136
39.437,-88.144,3258.966477
48.451,-89.256,1493.738977
44.045,-72.198,2031.930341
42.289,-71.615,2525.604545
42.608,-81.45,2394.1625
42.359,-71.554,2453.094318
44.411,-72.199,1732.2975
44.504,-78.702,1998.138636
45.93,-64.355,1805.655795
45.774,-74.005,2030.669886
44.689,-79.608,2041.160568
41.783,-88.019,2778.729659
31.551,-87.513,5046.117045
36.543,-82.486,3406.133182
44.04,-91.626,2580.705341
42.175,-88.011,2630.839773
38.618,-78.181,3279.067841
38.522,-90.469,3554.134886
45.699,-61.086,1692.818523
38.937,-74.964,3424.441136
46.962,-94.146,1976.528636
33.99,-83.383,4358.144886
28.533,-81.363,6427.605227
37.453,-94.385,3695.161705
43.342,-89.793,2359.341591
44.745,-72.646,1849.153864
42.215,-70.745,2646.972159
45.6,-75.996,1928.460227
38.889,-77.013,3605.325341
48.445,-68.521,1434.636364
35.734,-81.344,3769.51625
39.216,-76.183,3507.6125
40.583,-73.922,3205.102955
42.366,-88.157,2519.575568
43.773,-79.406,2315.713636
40.749,-73.97,3284.9125
38.638,-90.289,3582.005795
40.011,-75.563,3031.591136
45.376,-75.77,2135.139091
39.999,-75.619,3002.191477
40.32,-75.397,2979.818864
41.796,-87.946,2807.511591
42.98,-85.586,2428.049205
37.757,-84.791,3465.875795
44.943,-93.321,2500.755227
44.814,-79.088,1939.830227
45.868,-64.238,1800.707273
42.025,-88.386,2617.657159
45.559,-73.565,2214.480795
41.264,-73.731,2826.977614
41.065,-73.663,2899.768182
43.668,-72.251,2067.225795
42.257,-88.291,2544.017273
38.991,-77.026,3421.965114
42.339,-88.876,2558.871705
45.113,-77.91,1770.760455
41.225,-81.549,2834.909432
42.514,-71.317,2553.306023
45.459,-64.771,1804.200568
43.067,-89.47,2407.294091
41.121,-81.534,2801.215227
35.146,-89.985,4354.397727
40.025,-75.205,3222.963409
37.239,-80.46,2936.276818
40.065,-75.097,3219.803523
39.355,-84.517,3213.843182
39.395,-88.164,3306.176023
38.889,-77.254,3367.956477
45.373,-63.527,1833.029318
44.35,-68.23,1838.136705
44.637,-63.587,1821.771023
45.081,-93.325,2482.146136
35.429,-80.776,4055.594091
45.459,-76.038,2126.854205
38.663,-90.375,3522.0225
40.909,-81.473,2708.839545
48.482,-68.485,1433.922386
38.858,-77.329,3333.198068
42.521,-77.694,2365.267727
42.872,-87.947,2461.111477
45.104,-93.231,2461.124432
43.222,-79.75,2467.168409
38.789,-77.07,3580.045227
45.392,-75.796,2133.783182
42.531,-84.081,2437.407159
44.881,-93.291,2531.615455
44.968,-93.247,2529.045114
41.909,-88.333,2684.6825
36.14,-81.757,2571.03
43.256,-71.65,2248.165455
41.847,-87.61,2864.863864
41.942,-72.953,2464.155455
42.671,-80.404,2410.465114
42.858,-72.587,2176.968409
47.303,-93.552,1867.479432
35.8,-78.688,4033.847045
36.145,-83.441,3651.216932
38.313,-78.619,2896.980455
44.401,-78.283,2033.443977
38.69,-90.237,3565.297159
45.533,-65.832,1786.393409
39.42,-77.582,3187.6225
37.245,-93.251,3495.387045
41.113,-82.088,2763.993182
45,-93.393,2464.699432
43.343,-89.952,2411.016705
41.231,-81.496,2706.841364
39.936,-75.153,3379.244886
49.836,-80.226,1304.140341
42.844,-71.22,2409.42625
41.51,-88.061,2837.6025
35.993,-78.905,3967.744318
35.036,-85.254,4005.345
30.077,-92.039,5588.056364
33.763,-87.066,4388.338182
43.823,-70.094,2192.014091
37.659,-87.007,3683.661023
40.99,-73.82,2976.060114
30.638,-81.566,5714.039091
44.817,-83.303,2006.480568
48.007,-91.732,1684.080455
32.673,-94.143,4962.6825
43.283,-89.787,2433.424545
32.325,-90.157,4923.400227
40.826,-73.885,3250.28
42.384,-71.142,2664.741023
44.433,-69.901,2067.61625
40.044,-88.279,3056.462273
49.684,-54.806,1211.980114
45.652,-69.745,1655.541705
39.582,-76.513,3170.962955
39.171,-76.867,3417.803409
40.582,-79.685,2658.729659
43.647,-72.953,2032.673068
41.868,-80.709,2575.352841
40.753,-73.71,3068.221818
38.985,-76.873,3523.648409
42.044,-93.602,2734.380795
45.662,-62.002,1669.360682
40.306,-74.043,3118.950341
43.315,-71.757,2188.448295
44.563,-80.952,2066.218068
46.801,-71.217,1900.543864
45.416,-74.009,2198.906364
39.055,-77.249,3385.651364
46.822,-92.054,1811.107159
45.536,-73.562,2228.22125
42.397,-71.147,2665.678523
42.591,-71.583,2435.378409
41.838,-80.698,2541.081477
41.326,-91.082,3007.239432
39.294,-84.685,3224.380341
43.626,-72.519,2066.059773
44.966,-93.129,2502.610227
44.919,-69.502,1940.210455
44.583,-92.08,2378.99375
39.03,-77.093,3428.38375
45.506,-91.738,2119.695455
38.987,-76.455,3630.570341
43.678,-79.438,2378.509545
41.701,-87.757,2898.651023
44.988,-69.455,1896.024886
30.482,-84.267,5419.563636
38.681,-90.328,3542.616023
44.968,-93.158,2484.854659
47.424,-66.889,1494.491932
41.976,-80.78,2642.461364
45.629,-73.803,2169.889432
35.913,-79.049,3979.45875
33.257,-87.595,4658.430682
41.799,-72.383,2374.037841
44.264,-72.583,2037.254205
42.37,-71.12,2671.571818
29.374,-81.884,5982.45875
35.998,-94.136,3822.847955
30.434,-86.818,5627.526932
43.938,-69.577,2115.927614
45.373,-75.786,2144.688409
45.175,-79.48,1879.103068
43.273,-89.632,2375.121818
42.051,-92.919,2675.265341
35.966,-78.579,3998.345909
36.172,-86.614,3906.860682
40.097,-88.176,3057.904205
41.542,-70.631,2607.208182
40.66,-73.836,3212.606023
41.405,-90.96,2897.650909
45.585,-64.977,1694.013409
47.434,-64.91,1682.271705
41.247,-88.216,2852.766136
46.744,-60.88,1318.979773
39.151,-77.811,2882.264545
42.282,-71.139,2633.764205
39.813,-84.91,2918.167841
44.305,-78.324,2062.987045
34.705,-86.598,4197.380341
40.078,-76.276,3044.861932
41.453,-82.669,2807.615909
33.253,-88.771,4625.342614
42.481,-71.176,2599.359318
44.82,-72.138,1836.323636
45.237,-73.846,2197.442614
